loan_amnt,int_rate,installment,home_ownership,annual_inc,verification_status,pymnt_plan,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,debt_settlement_flag,target
25000.0,0.17739999999999997,900.56,RENT,95000.0,Source Verified,n,17.89,0.0,1.0,17.0,0.0,23176.0,24.0,w,0.0,0.0,2652.4,2652.4,875.0,1777.4,0.0,0.0,0.0,900.56,0.0,1.0,Individual,0.0,0.0,114269.0,0.0,10.0,1.0,1.0,7.0,91093.0,82.0,0.0,3.0,10777.0,84.0,26400.0,0.0,2.0,2.0,4.0,6722.0,1011.0,95.5,0.0,0.0,137.0,60.0,17.0,7.0,0.0,17.0,4.0,0.0,4.0,6.0,4.0,4.0,16.0,7.0,8.0,6.0,17.0,0.0,0.0,0.0,1.0,100.0,75.0,0.0,0.0,112978.0,114269.0,22500.0,86578.0,N,N,high_risk
6600.0,0.11019999999999999,216.14,RENT,35000.0,Source Verified,n,14.54,1.0,0.0,10.0,0.0,6412.0,19.0,w,4925.66,4925.66,2703.98,2703.98,1674.34,1029.64,0.0,0.0,0.0,216.14,0.0,1.0,Individual,0.0,0.0,19413.0,0.0,1.0,0.0,2.0,22.0,13001.0,78.0,2.0,5.0,2985.0,53.0,20100.0,1.0,0.0,1.0,7.0,2157.0,11419.0,28.6,0.0,0.0,59.0,127.0,7.0,7.0,0.0,7.0,7.0,1.0,2.0,4.0,5.0,7.0,3.0,9.0,16.0,4.0,10.0,0.0,0.0,0.0,2.0,84.2,20.0,0.0,0.0,36704.0,19413.0,16000.0,16604.0,N,N,high_risk
16000.0,0.17739999999999997,576.36,MORTGAGE,70000.0,Source Verified,n,18.07,0.0,2.0,6.0,1.0,3470.0,18.0,w,9626.17,9626.17,9766.58,9766.58,6373.83,3392.75,0.0,0.0,0.0,576.36,0.0,1.0,Individual,0.0,0.0,120486.0,0.0,2.0,2.0,3.0,9.0,24452.0,91.0,0.0,1.0,3470.0,77.0,9100.0,4.0,0.0,6.0,4.0,20081.0,30.0,99.1,0.0,0.0,167.0,163.0,18.0,9.0,1.0,48.0,1.0,0.0,1.0,1.0,1.0,4.0,10.0,3.0,7.0,1.0,6.0,0.0,0.0,0.0,2.0,100.0,100.0,1.0,0.0,154464.0,27922.0,3500.0,27000.0,N,N,high_risk
6500.0,0.2305,251.79,RENT,40000.0,Not Verified,n,26.07,0.0,1.0,12.0,0.0,5842.0,16.0,w,0.0,0.0,995.39,995.39,114.45,120.69,0.0,760.25,136.845,0.0,0.0,1.0,Individual,0.0,0.0,30748.0,3.0,4.0,3.0,5.0,2.0,24906.0,94.0,1.0,2.0,3008.0,64.0,21600.0,2.0,4.0,1.0,7.0,2562.0,7492.0,28.6,0.0,0.0,17.0,67.0,7.0,2.0,0.0,7.0,2.0,0.0,1.0,4.0,4.0,6.0,5.0,8.0,11.0,4.0,12.0,0.0,0.0,0.0,4.0,100.0,25.0,0.0,0.0,48100.0,30748.0,10500.0,26500.0,N,N,high_risk
14975.0,0.16949999999999998,533.53,RENT,65600.0,Source Verified,n,16.63,0.0,1.0,10.0,0.0,15061.0,19.0,w,9636.79,9636.79,7974.75,7974.75,5338.21,2636.54,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,36945.0,2.0,1.0,0.0,1.0,18.0,21884.0,83.0,3.0,3.0,6354.0,73.0,24100.0,1.0,6.0,1.0,4.0,3695.0,4064.0,78.3,0.0,0.0,75.0,282.0,1.0,1.0,0.0,12.0,3.0,0.0,5.0,8.0,5.0,7.0,6.0,9.0,13.0,8.0,10.0,0.0,0.0,0.0,3.0,94.7,60.0,0.0,0.0,50618.0,36945.0,18700.0,26518.0,N,N,high_risk
17400.0,0.1524,416.15,OWN,38000.0,Not Verified,n,7.17,1.0,0.0,4.0,0.0,144.0,19.0,f,13653.98,13653.98,7059.82,7059.82,3746.02,3313.8,0.0,0.0,0.0,416.15,0.0,1.0,Individual,0.0,0.0,6464.0,1.0,1.0,1.0,2.0,10.0,6320.0,90.0,0.0,0.0,113.0,39.0,9600.0,2.0,0.0,2.0,3.0,2155.0,6387.0,1.7,0.0,0.0,143.0,219.0,52.0,5.0,1.0,67.0,8.0,0.0,1.0,2.0,1.0,4.0,5.0,3.0,13.0,2.0,4.0,0.0,0.0,0.0,2.0,89.5,0.0,0.0,0.0,16600.0,6464.0,6500.0,7000.0,N,N,high_risk
11000.0,0.124,367.47,RENT,59000.0,Source Verified,n,25.57,0.0,0.0,13.0,0.0,11817.0,18.0,w,0.0,0.0,4424.82,4424.82,3054.79,1370.03,0.0,0.0,0.0,225.28,0.0,1.0,Individual,0.0,0.0,29897.0,2.0,3.0,3.0,5.0,8.0,18080.0,69.0,4.0,5.0,5496.0,54.0,29100.0,3.0,3.0,2.0,10.0,2300.0,12000.0,48.5,0.0,0.0,28.0,286.0,1.0,1.0,0.0,4.0,8.0,0.0,8.0,9.0,8.0,8.0,8.0,10.0,10.0,9.0,13.0,0.0,0.0,0.0,7.0,100.0,12.5,0.0,0.0,55353.0,29897.0,23300.0,26253.0,N,N,high_risk
31775.0,0.1308,1071.86,RENT,141000.0,Source Verified,n,20.95,0.0,0.0,9.0,0.0,8886.0,17.0,w,0.0,0.0,10212.44,10212.44,6821.67,3390.77,0.0,0.0,0.0,1071.86,0.0,1.0,Individual,0.0,0.0,72484.0,0.0,5.0,3.0,4.0,7.0,60717.0,69.0,0.0,1.0,6941.0,64.0,21700.0,3.0,2.0,3.0,6.0,8054.0,9364.0,47.1,0.0,0.0,99.0,56.0,16.0,7.0,0.0,28.0,7.0,2.0,2.0,3.0,2.0,4.0,11.0,3.0,5.0,3.0,9.0,0.0,0.0,0.0,3.0,88.2,0.0,0.0,0.0,112515.0,72484.0,17700.0,87828.0,N,N,high_risk
7150.0,0.16949999999999998,254.74,RENT,84000.0,Not Verified,n,12.84,0.0,1.0,7.0,0.0,18905.0,9.0,w,0.0,0.0,3238.67,3238.67,1977.27,1261.4,0.0,0.0,0.0,254.74,0.0,1.0,Individual,0.0,0.0,38174.0,1.0,2.0,0.0,1.0,16.0,19269.0,71.0,1.0,2.0,7434.0,74.0,24300.0,1.0,0.0,1.0,3.0,5453.0,5395.0,77.8,0.0,0.0,95.0,67.0,5.0,5.0,0.0,5.0,5.0,0.0,5.0,5.0,5.0,6.0,3.0,5.0,6.0,5.0,7.0,0.0,0.0,0.0,1.0,100.0,80.0,0.0,0.0,51558.0,38174.0,24300.0,27258.0,N,N,high_risk
21000.0,0.1862,540.38,MORTGAGE,47000.0,Not Verified,n,13.3,0.0,0.0,8.0,0.0,12583.0,14.0,w,0.0,0.0,1577.69,1577.69,8.16,1569.53,0.0,0.0,0.0,270.19,0.0,1.0,Individual,0.0,57.0,238485.0,0.0,1.0,0.0,0.0,50.0,12259.0,111.0,0.0,0.0,5122.0,74.0,22500.0,1.0,1.0,1.0,1.0,29811.0,3940.0,71.9,0.0,0.0,77.0,78.0,41.0,7.0,1.0,41.0,11.0,0.0,3.0,5.0,3.0,4.0,3.0,6.0,10.0,5.0,8.0,0.0,0.0,0.0,1.0,100.0,66.7,0.0,0.0,248533.0,24842.0,14000.0,11000.0,N,N,high_risk
15000.0,0.17739999999999997,540.34,RENT,115000.0,Source Verified,n,34.14,0.0,1.0,9.0,0.0,30829.0,20.0,f,0.0,0.0,1579.11,1579.11,641.89,409.22,0.0,528.0,95.04,540.34,0.0,1.0,Individual,0.0,0.0,238186.0,0.0,3.0,1.0,5.0,10.0,207357.0,81.0,2.0,2.0,10265.0,74.0,43200.0,1.0,0.0,3.0,7.0,26465.0,11871.0,72.2,0.0,0.0,55.0,118.0,10.0,10.0,0.0,10.0,1.0,0.0,5.0,5.0,5.0,6.0,13.0,6.0,7.0,5.0,9.0,0.0,0.0,0.0,3.0,100.0,40.0,0.0,0.0,268345.0,238186.0,42700.0,225145.0,N,N,high_risk
2000.0,0.2305,77.48,RENT,88000.0,Source Verified,n,20.89,0.0,1.0,12.0,1.0,9939.0,31.0,w,0.0,0.0,575.63,575.63,160.81,143.99,0.0,270.83,48.7494,0.0,0.0,1.0,Individual,0.0,0.0,53324.0,4.0,4.0,9.0,14.0,4.0,43385.0,77.0,0.0,1.0,3576.0,77.0,12900.0,4.0,9.0,1.0,15.0,4444.0,824.0,81.3,0.0,0.0,68.0,245.0,20.0,4.0,0.0,30.0,5.0,0.0,1.0,5.0,2.0,3.0,20.0,8.0,11.0,5.0,12.0,0.0,0.0,0.0,9.0,96.8,50.0,1.0,0.0,69180.0,53324.0,4400.0,56280.0,N,N,high_risk
9600.0,0.14300000000000002,329.51,MORTGAGE,32000.0,Not Verified,n,39.42,0.0,1.0,10.0,0.0,11923.0,12.0,f,0.0,0.0,1939.92,1939.92,860.4,779.52,0.0,300.0,54.0,329.51,0.0,1.0,Individual,0.0,0.0,27282.0,2.0,1.0,0.0,0.0,43.0,15359.0,53.0,3.0,3.0,3111.0,46.0,30500.0,0.0,0.0,1.0,3.0,3031.0,17492.0,29.2,0.0,0.0,43.0,130.0,2.0,2.0,0.0,2.0,4.0,1.0,5.0,7.0,6.0,7.0,1.0,9.0,11.0,7.0,10.0,0.0,0.0,0.0,3.0,91.7,0.0,0.0,0.0,59500.0,27282.0,24700.0,29000.0,N,N,high_risk
14975.0,0.1862,546.06,MORTGAGE,35700.0,Not Verified,n,24.27,1.0,0.0,10.0,1.0,8384.0,16.0,w,8925.88,8925.88,9267.53,9267.53,6049.12,3218.41,0.0,0.0,0.0,546.06,0.0,1.0,Joint App,0.0,0.0,165895.0,0.0,1.0,0.0,1.0,19.0,6009.0,60.0,1.0,3.0,2019.0,46.0,21000.0,1.0,0.0,1.0,4.0,18433.0,2657.0,57.8,0.0,0.0,152.0,166.0,12.0,12.0,2.0,19.0,12.0,0.0,2.0,4.0,3.0,6.0,2.0,8.0,12.0,4.0,8.0,0.0,0.0,0.0,1.0,91.7,66.7,1.0,0.0,197500.0,14393.0,6300.0,10000.0,N,N,high_risk
10000.0,0.20550000000000002,268.01,RENT,69000.0,Source Verified,n,23.41,0.0,2.0,17.0,0.0,21678.0,20.0,w,0.0,0.0,256.59,256.59,0.0,256.59,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,45199.0,2.0,2.0,0.0,1.0,22.0,23279.0,71.0,2.0,6.0,4024.0,60.0,41500.0,0.0,4.0,3.0,7.0,2659.0,18525.0,45.4,0.0,0.0,58.0,58.0,3.0,3.0,0.0,3.0,3.0,0.0,10.0,13.0,11.0,13.0,3.0,14.0,16.0,13.0,17.0,0.0,0.0,0.0,2.0,100.0,72.7,0.0,0.0,74877.0,45199.0,33900.0,32770.0,N,N,high_risk
35000.0,0.17739999999999997,1260.78,MORTGAGE,80002.0,Verified,n,13.37,1.0,1.0,9.0,0.0,36134.0,13.0,w,0.0,0.0,7530.19,7530.19,4628.31,2901.88,0.0,0.0,0.0,1260.78,0.0,1.0,Individual,0.0,104.0,337623.0,4.0,1.0,0.0,0.0,33.0,1089.0,9.0,4.0,5.0,8351.0,23.0,78500.0,0.0,0.0,3.0,5.0,37514.0,26506.0,27.4,0.0,0.0,146.0,152.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,5.0,5.0,3.0,6.0,7.0,3.0,9.0,0.0,0.0,1.0,4.0,90.9,40.0,0.0,0.0,411372.0,37223.0,36500.0,12213.0,N,N,high_risk
33675.0,0.1308,767.59,RENT,170000.0,Source Verified,n,10.19,0.0,2.0,13.0,0.0,14409.0,22.0,w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,66922.0,2.0,2.0,0.0,2.0,17.0,52513.0,42.0,3.0,6.0,14016.0,14.0,135300.0,1.0,0.0,2.0,8.0,5577.0,100891.0,12.5,0.0,0.0,31.0,144.0,5.0,5.0,0.0,5.0,1.0,0.0,2.0,2.0,10.0,17.0,4.0,11.0,18.0,2.0,13.0,0.0,0.0,0.0,3.0,100.0,11.1,0.0,0.0,203194.0,66922.0,115300.0,67894.0,N,N,high_risk
19200.0,0.20550000000000002,514.58,RENT,90000.0,Not Verified,n,6.83,0.0,1.0,18.0,0.0,21611.0,48.0,w,0.0,0.0,6284.86,6284.86,1163.51,1902.05,0.0,3219.3,579.474,514.58,0.0,1.0,Individual,0.0,0.0,172400.0,0.0,10.0,0.0,0.0,47.0,150789.0,146.0,0.0,0.0,12524.0,103.0,48700.0,0.0,2.0,3.0,0.0,9578.0,20020.0,44.7,0.0,0.0,193.0,231.0,25.0,25.0,2.0,30.0,0.0,0.0,4.0,5.0,6.0,6.0,24.0,8.0,11.0,6.0,18.0,0.0,0.0,0.0,0.0,97.6,33.3,0.0,0.0,139464.0,172400.0,36200.0,90764.0,N,N,high_risk
35000.0,0.20550000000000002,938.03,MORTGAGE,80000.0,Verified,n,23.39,0.0,2.0,28.0,0.0,24985.0,63.0,w,0.0,0.0,5134.66,5134.66,539.99,4594.67,0.0,0.0,0.0,469.02,0.0,1.0,Individual,0.0,0.0,50374.0,1.0,2.0,0.0,1.0,13.0,25389.0,73.0,3.0,11.0,6119.0,39.0,70900.0,2.0,1.0,6.0,15.0,1799.0,24888.0,47.7,0.0,0.0,150.0,172.0,3.0,3.0,9.0,11.0,0.0,0.0,7.0,11.0,11.0,22.0,8.0,26.0,46.0,11.0,28.0,0.0,0.0,0.0,5.0,89.8,18.2,0.0,0.0,119975.0,50374.0,47600.0,49075.0,N,N,high_risk
7200.0,0.0819,226.26,RENT,100000.0,Not Verified,n,11.5,0.0,0.0,8.0,0.0,3842.0,9.0,w,0.0,0.0,1150.17,1150.17,177.12,45.86,0.0,927.19,166.8942,0.0,0.0,1.0,Individual,0.0,0.0,24391.0,0.0,2.0,1.0,1.0,10.0,20549.0,48.0,0.0,0.0,1940.0,37.0,23900.0,1.0,0.0,2.0,1.0,3049.0,19010.0,13.6,0.0,0.0,59.0,89.0,47.0,10.0,0.0,47.0,1.0,0.0,3.0,4.0,5.0,5.0,3.0,6.0,6.0,4.0,8.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,66605.0,24391.0,22000.0,42705.0,N,N,high_risk
20000.0,0.1308,455.89,RENT,44000.0,Not Verified,n,17.18,0.0,0.0,3.0,0.0,7088.0,5.0,w,0.0,0.0,6280.24,6280.24,1364.22,1812.48,0.0,3103.54,558.6372,0.0,0.0,1.0,Individual,0.0,0.0,26121.0,0.0,1.0,0.0,1.0,13.0,19033.0,87.0,0.0,0.0,5800.0,57.0,23500.0,0.0,0.0,0.0,1.0,8707.0,16412.0,30.2,0.0,0.0,29.0,106.0,71.0,13.0,0.0,71.0,19.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,45500.0,26121.0,23500.0,22000.0,N,N,high_risk
40000.0,0.1033,856.4,MORTGAGE,100480.0,Source Verified,n,32.96,0.0,1.0,18.0,0.0,24115.0,41.0,w,0.0,0.0,2546.24,2546.24,1538.28,1007.96,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,409632.0,1.0,3.0,0.0,4.0,19.0,158928.0,71.0,1.0,3.0,7910.0,39.0,86700.0,0.0,9.0,2.0,10.0,24096.0,29115.0,39.5,0.0,0.0,130.0,161.0,11.0,6.0,5.0,11.0,1.0,0.0,3.0,4.0,7.0,9.0,19.0,14.0,17.0,4.0,18.0,0.0,0.0,0.0,2.0,100.0,28.6,0.0,0.0,497836.0,183043.0,48100.0,183136.0,N,N,high_risk
21050.0,0.1612,513.24,MORTGAGE,82000.0,Source Verified,n,16.92,0.0,0.0,24.0,0.0,10399.0,49.0,w,0.0,0.0,7034.11,7034.11,845.9,2727.93,0.0,3460.28,622.8504,0.0,0.0,1.0,Individual,0.0,617.0,47150.0,1.0,1.0,2.0,2.0,9.0,29319.0,92.0,3.0,5.0,2800.0,38.0,72000.0,3.0,0.0,3.0,7.0,1965.0,44199.0,18.6,0.0,0.0,113.0,170.0,6.0,6.0,1.0,6.0,9.0,1.0,8.0,9.0,14.0,23.0,10.0,22.0,38.0,9.0,24.0,0.0,0.0,0.0,5.0,97.9,0.0,0.0,0.0,115574.0,39718.0,54300.0,31900.0,N,N,high_risk
8000.0,0.1033,259.38,RENT,41000.0,Source Verified,n,28.04,0.0,1.0,17.0,0.0,2084.0,30.0,w,0.0,0.0,4145.49,4145.49,3258.37,887.12,0.0,0.0,0.0,259.38,0.0,1.0,Individual,0.0,0.0,104615.0,2.0,13.0,2.0,4.0,4.0,102531.0,88.0,1.0,2.0,2084.0,70.0,32800.0,2.0,3.0,2.0,6.0,6154.0,29716.0,6.6,0.0,0.0,199.0,150.0,6.0,4.0,0.0,6.0,4.0,0.0,1.0,1.0,3.0,5.0,21.0,4.0,9.0,1.0,17.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,149885.0,104615.0,31800.0,117085.0,N,N,high_risk
21275.0,0.20550000000000002,570.19,MORTGAGE,74000.0,Not Verified,n,28.78,0.0,1.0,24.0,0.0,44099.0,44.0,w,0.0,0.0,2256.47,2256.47,805.6,1450.87,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,4585.0,61455.0,0.0,1.0,0.0,1.0,13.0,17356.0,87.0,0.0,1.0,14488.0,46.0,113900.0,2.0,2.0,2.0,2.0,2561.0,62563.0,37.4,0.0,0.0,88.0,495.0,23.0,13.0,0.0,33.0,0.0,0.0,10.0,14.0,14.0,18.0,3.0,22.0,40.0,14.0,24.0,0.0,0.0,0.0,0.0,97.7,14.3,0.0,0.0,134270.0,61455.0,99900.0,20000.0,N,N,high_risk
14025.0,0.1308,319.69,RENT,62000.0,Not Verified,n,25.7,0.0,0.0,8.0,0.0,17926.0,14.0,w,0.0,0.0,3186.71,3186.71,1612.97,1573.74,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,33406.0,0.0,1.0,0.0,1.0,16.0,15480.0,67.0,0.0,1.0,3974.0,63.0,30200.0,1.0,0.0,0.0,2.0,4176.0,7071.0,60.9,0.0,0.0,148.0,138.0,21.0,16.0,0.0,21.0,16.0,0.0,4.0,7.0,4.0,6.0,4.0,7.0,10.0,7.0,8.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,53200.0,33406.0,18100.0,23000.0,N,N,high_risk
26575.0,0.1524,635.58,RENT,138000.0,Not Verified,n,10.51,0.0,1.0,13.0,0.0,5953.0,22.0,w,0.0,0.0,10420.62,10420.62,6353.56,4067.06,0.0,0.0,0.0,635.58,0.0,1.0,Individual,0.0,0.0,34565.0,4.0,3.0,1.0,5.0,5.0,28612.0,76.0,4.0,6.0,1969.0,45.0,39400.0,3.0,0.0,1.0,12.0,2659.0,27917.0,14.6,0.0,0.0,139.0,231.0,4.0,4.0,0.0,4.0,5.0,0.0,6.0,7.0,6.0,8.0,8.0,9.0,13.0,7.0,13.0,0.0,0.0,0.0,6.0,95.5,0.0,0.0,0.0,77207.0,34565.0,32700.0,37557.0,N,N,high_risk
15950.0,0.2305,617.84,RENT,65000.0,Not Verified,n,26.58,0.0,2.0,22.0,0.0,15738.0,27.0,w,0.0,0.0,4237.2,4237.2,1618.32,2618.88,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,33377.0,3.0,2.0,1.0,2.0,9.0,16751.0,81.0,3.0,11.0,2914.0,49.0,42500.0,3.0,0.0,3.0,13.0,1517.0,16062.0,49.5,0.0,0.0,159.0,139.0,4.0,4.0,0.0,4.0,4.0,0.0,10.0,10.0,14.0,14.0,5.0,19.0,21.0,10.0,22.0,0.0,0.0,0.0,4.0,100.0,14.3,0.0,0.0,68340.0,33377.0,31800.0,20600.0,N,N,high_risk
17500.0,0.2565,520.34,MORTGAGE,65000.0,Source Verified,n,19.98,0.0,1.0,14.0,0.0,12166.0,33.0,w,0.0,0.0,495.4,495.4,146.28,349.12,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,275894.0,2.0,3.0,2.0,5.0,6.0,24297.0,82.0,1.0,2.0,8829.0,57.0,34400.0,3.0,1.0,3.0,8.0,21223.0,6645.0,62.0,0.0,0.0,96.0,88.0,7.0,4.0,1.0,29.0,4.0,0.0,2.0,4.0,3.0,6.0,13.0,10.0,19.0,4.0,14.0,0.0,0.0,0.0,4.0,97.0,33.3,0.0,0.0,303896.0,36463.0,17500.0,29500.0,N,N,high_risk
30000.0,0.20550000000000002,1123.34,RENT,100000.0,Not Verified,n,17.56,0.0,2.0,12.0,0.0,11909.0,17.0,w,0.0,0.0,5158.33,5158.33,609.59,479.5,0.0,4069.24,732.4632,0.0,0.0,1.0,Individual,0.0,0.0,46873.0,2.0,3.0,2.0,2.0,3.0,34964.0,76.0,0.0,0.0,5817.0,49.0,48600.0,1.0,0.0,2.0,2.0,3906.0,30691.0,28.0,0.0,0.0,199.0,135.0,32.0,3.0,1.0,32.0,1.0,0.0,5.0,5.0,7.0,7.0,4.0,8.0,11.0,5.0,12.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,95842.0,46873.0,42600.0,45884.0,N,N,high_risk
5000.0,0.1308,168.67,MORTGAGE,90000.0,Not Verified,n,8.27,4.0,3.0,8.0,0.0,3985.0,18.0,w,2920.54,2920.54,2863.76,2863.76,2079.46,784.3,0.0,0.0,0.0,337.34,0.0,1.0,Individual,0.0,0.0,209923.0,3.0,2.0,2.0,2.0,3.0,24371.0,98.0,1.0,1.0,2770.0,59.0,23100.0,1.0,4.0,4.0,4.0,26240.0,4131.0,41.0,0.0,0.0,119.0,417.0,3.0,3.0,5.0,52.0,3.0,2.0,2.0,4.0,2.0,5.0,5.0,5.0,8.0,4.0,8.0,0.0,0.0,0.0,3.0,61.1,0.0,0.0,0.0,231823.0,28356.0,7000.0,25000.0,N,N,high_risk
4000.0,0.17739999999999997,144.09,RENT,31000.0,Source Verified,n,26.98,0.0,1.0,14.0,0.0,4026.0,21.0,w,0.0,0.0,1686.39,1686.39,976.54,709.85,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,5538.0,28177.0,4.0,1.0,0.0,1.0,17.0,24151.0,88.0,6.0,9.0,1905.0,68.0,13700.0,2.0,1.0,1.0,10.0,2013.0,3678.0,42.5,0.0,0.0,157.0,33.0,1.0,1.0,0.0,6.0,6.0,0.0,5.0,6.0,7.0,8.0,7.0,13.0,14.0,6.0,14.0,0.0,0.0,0.0,6.0,100.0,14.3,0.0,0.0,41208.0,28177.0,6400.0,27508.0,N,N,high_risk
10000.0,0.1033,324.23,RENT,58127.0,Not Verified,n,16.35,1.0,0.0,10.0,0.0,13213.0,20.0,w,0.0,0.0,966.95,966.95,720.61,246.34,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,22958.0,1.0,1.0,0.0,0.0,39.0,9745.0,33.0,1.0,1.0,5484.0,27.0,55700.0,0.0,0.0,0.0,1.0,2296.0,30321.0,30.3,0.0,0.0,86.0,186.0,3.0,3.0,0.0,105.0,20.0,1.0,5.0,6.0,6.0,9.0,4.0,9.0,16.0,6.0,10.0,0.0,0.0,1.0,1.0,95.0,16.7,0.0,0.0,84937.0,22958.0,43500.0,29237.0,N,N,high_risk
18000.0,0.20550000000000002,674.0,RENT,55000.0,Not Verified,n,23.72,0.0,1.0,10.0,0.0,10019.0,12.0,f,0.0,0.0,4697.45,4697.45,2695.6,2001.85,0.0,0.0,0.0,674.0,0.0,1.0,Individual,0.0,0.0,30127.0,1.0,2.0,1.0,2.0,10.0,20108.0,79.0,3.0,4.0,2320.0,59.0,25700.0,0.0,0.0,2.0,6.0,3013.0,15681.0,39.0,0.0,0.0,81.0,55.0,2.0,2.0,0.0,2.0,2.0,0.0,8.0,8.0,8.0,8.0,4.0,8.0,8.0,8.0,10.0,0.0,0.0,0.0,4.0,100.0,37.5,0.0,0.0,51284.0,30127.0,25700.0,25584.0,N,N,high_risk
3000.0,0.1862,109.4,MORTGAGE,90000.0,Source Verified,n,22.48,1.0,1.0,22.0,0.0,12446.0,30.0,w,0.0,0.0,1036.62,1036.62,392.03,261.27,0.0,383.32,68.9976,109.4,0.0,1.0,Individual,0.0,0.0,164813.0,0.0,2.0,0.0,1.0,22.0,9612.0,33.0,5.0,9.0,3119.0,40.0,26200.0,2.0,0.0,6.0,10.0,7492.0,2263.0,77.1,0.0,0.0,34.0,393.0,9.0,9.0,2.0,9.0,1.0,0.0,7.0,13.0,7.0,8.0,2.0,19.0,26.0,13.0,22.0,0.0,0.0,0.0,5.0,63.3,42.9,0.0,0.0,231407.0,22058.0,9900.0,29607.0,N,N,high_risk
4000.0,0.1862,145.86,OWN,42000.0,Not Verified,n,17.0,1.0,0.0,5.0,0.0,9107.0,10.0,w,2576.51,2576.51,2329.62,2329.62,1423.49,906.13,0.0,0.0,0.0,145.86,0.0,1.0,Individual,0.0,0.0,27541.0,0.0,1.0,1.0,1.0,12.0,18434.0,88.0,0.0,0.0,6985.0,84.0,11800.0,1.0,1.0,1.0,1.0,5508.0,2393.0,79.2,0.0,0.0,161.0,210.0,38.0,12.0,0.0,38.0,12.0,0.0,2.0,2.0,3.0,3.0,6.0,4.0,4.0,2.0,5.0,0.0,0.0,0.0,1.0,90.0,66.7,0.0,0.0,32685.0,27541.0,11500.0,20885.0,N,N,high_risk
15000.0,0.20550000000000002,402.02,RENT,90000.0,Verified,n,22.58,0.0,2.0,15.0,0.0,7141.0,23.0,w,0.0,0.0,3107.08,3107.08,93.77,693.15,0.0,2320.16,417.6288,0.0,0.0,1.0,Individual,0.0,0.0,45106.0,2.0,3.0,1.0,3.0,4.0,34522.0,68.0,3.0,5.0,2358.0,68.0,11000.0,4.0,0.0,4.0,9.0,3007.0,3395.0,63.9,0.0,0.0,97.0,142.0,6.0,4.0,0.0,6.0,4.0,2.0,7.0,9.0,9.0,14.0,6.0,11.0,16.0,9.0,15.0,0.0,0.0,0.0,4.0,86.4,44.4,0.0,0.0,66857.0,45106.0,9400.0,50753.0,N,N,high_risk
